job_id,job_role,company,experience,salary,location,rating,reviews,resposibilities,posted_on,job_link,company_link
60123010911.0,Unified Functional Testing/UFT Automation Testing,Capgemini,5-9 Yrs,Not disclosed,"Temp. WFH - Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",3.9,23786 Reviews,"Unified Functional Testing,automation testing,VB SCRIPT,Uft Testing,Hp Alm,UFT,object - oriented automation,communication",2 Days Ago,https://www.naukri.com/job-listings-unified-functional-testing-uft-automation-testing-capgemini-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-mumbai-all-areas-5-to-9-years-060123010911,https://www.naukri.com/capgemini-jobs-careers-649
91122608384.0,Territory Business Manager-Agency | Life Insurance-Bikaner,Lavya Associates,5-10 Yrs,"6,50,000 - 9,00,000 PA.",Bikaner,,,"tied,agency channel,bfsi,agency,team handling,advisors,training,branch management",6 Days Ago,https://www.naukri.com/job-listings-territory-business-manager-agency-life-insurance-bikaner-lavya-associates-bikaner-5-to-10-years-091122608384,https://www.naukri.com/lavya-associates-hr-services-jobs-careers-932996
40123501402.0,Receptionist,Mycitynagpur,5-8 Yrs,Not disclosed,Nagpur,,,Receptionist (HP-0192-N1C),4 Days Ago,https://www.naukri.com/job-listings-receptionist-mycitynagpur-nagpur-5-to-8-years-040123501402,https://www.naukri.com/mycitynagpur-jobs-careers-3323176
40123909582.0,Software Engineer III,Varite India Pvt. Ltd.,3-6 Yrs,Not disclosed,Noida,,,"Citrix Administration,Citrix server License management,Site configuration,Power shell scripting,Citrix secures gateway management,MS SQL Server,Citrix Profile Management,Citrix Virtual App",4 Days Ago,https://www.naukri.com/job-listings-software-engineer-iii-varite-india-pvt-ltd-noida-3-to-6-years-040123909582,https://www.naukri.com/varite-jobs-careers-82233
311222904361.0,IOS Architect,Infosys,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,3.9,28172 Reviews,"IOS,Cocoa,C,design patterns,Service Oriented Architecture,Swift,performance tuning,SDLC",7 Days Ago,https://www.naukri.com/job-listings-ios-architect-infosys-limited-hyderabad-secunderabad-8-to-12-years-311222904361,https://www.naukri.com/infosys-jobs-careers-11244
50123906042.0,Bus Process Delivery Analyst-Investment Banking,Accenture,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,4.1,32129 Reviews,"Underwriting,Back office,Investment banking,Capital market,Financial services,Fixed income,Trade processing",2 Days Ago,https://www.naukri.com/job-listings-bus-process-delivery-analyst-investment-banking-accenture-bangalore-bengaluru-3-to-5-years-050123906042,https://www.naukri.com/accenture-jobs-careers-7682
161122007787.0,Lead Generation Associate,Masters India It Solutions,0-2 Yrs,"3,00,000 - 4,00,000 PA.",Noida,4.4,11 Reviews,"lead generation,communication,written,verbal,B2B Corporate Sales,communication skills",2 Days Ago,https://www.naukri.com/job-listings-lead-generation-associate-masters-india-it-solutions-noida-0-to-2-years-161122007787,https://www.naukri.com/masters-india-it-solutions-jobs-careers-3096388
70123005052.0,Business Development Executive/Sales Executive,Ceasefire,0-5 Yrs,"2,25,000 - 2,50,000 PA.",Bangalore/Bengaluru,3.3,624 Reviews,"business development,B2B Sales,direct sales,field sales",1 Day Ago,https://www.naukri.com/job-listings-business-development-executive-sales-executive-ceasefire-bangalore-bengaluru-0-to-5-years-070123005052,https://www.naukri.com/ceasefire-jobs-careers-16028
291222003616.0,Medical Coding Jobs - UG/ PG Lifescience & Paramedical 17-22 Graduates,Iskills Solutions,0-2 Yrs,"2,50,000 - 5,50,000 PA.","Chennai, Tiruchirapalli/Trichy, Coimbatore",,,"biotechnologist,nursing,Bds,BPharm,emergency care,perfusion,Microbiology,freshers",10 Days Ago,https://www.naukri.com/job-listings-medical-coding-jobs-ug-pg-lifescience-paramedical-17-22-graduates-iskills-solutions-chennai-tiruchirapalli-trichy-coimbatore-0-to-2-years-291222003616,https://www.naukri.com/iskills-solutions-jobs-careers-1962476
20123001699.0,Relationship Manager,Rekrut India,1-6 Yrs,"60,000 - 3,00,000 PA.","Nasik/Nashik, Gondiya, Ahmednagar, Vadodara, Mumbai (All Areas), Goa",,,"Sales,Channel Sales",6 Days Ago,https://www.naukri.com/job-listings-relationship-manager-rekrut-india-nasik-nashik-gondiya-ahmednagar-vadodara-baroda-mumbai-all-areas-goa-1-to-6-years-020123001699,https://www.naukri.com/rekrut-india-jobs-careers-5668320
30123500494.0,SFDC Service Cloud Support Engineer,Technogen Inc,3-6 Yrs,Not disclosed,Chennai,4.0,28 Reviews,"Ajax,XML,verbal communication,DAM,Salesforce Service Cloud,HTML,SOAP,CSS",5 Days Ago,https://www.naukri.com/job-listings-sfdc-service-cloud-support-engineer-technogen-inc-chennai-3-to-6-years-030123500494,https://www.naukri.com/technogen-jobs-careers-3113730
51222603805.0,Area Sales Manager-Direct- Life Insurance-Jodhpur,Lavya Associates,5-10 Yrs,"6,50,000 - 9,00,000 PA.",Jodhpur,,,"agent,tied,business,agency,dst,channel,direct,team",6 Days Ago,https://www.naukri.com/job-listings-area-sales-manager-direct-life-insurance-jodhpur-lavya-associates-jodhpur-5-to-10-years-051222603805,https://www.naukri.com/lavya-associates-hr-services-jobs-careers-932996
40123010962.0,Senior Analyst - Product Quality & Metrics,Spire Technologies And Solutions,2-5 Yrs,Not disclosed,Permanent Remote,3.6,12 Reviews,"IT Recruitment,End To End Recruitment,information technology,product quality,supply chain management,Data Analysis,Recruitment",3 Days Ago,https://www.naukri.com/job-listings-senior-analyst-product-quality-metrics-spire-technologies-and-solutions-bangalore-bengaluru-2-to-5-years-040123010962,https://www.naukri.com/aspire-technology-jobs-careers-1042690
70123006079.0,Team Leader,Allsec Technologies,,"3,50,000 - 4,00,000 PA.",,4.0,988 Reviews,"team leading,outbound process,english,sales",Walk-in1 Day Ago,https://www.naukri.com/job-listings-team-leader-allsec-technologies-bangalore-bengaluru-1-to-2-years-070123006079,https://www.naukri.com/allsec-technologies-jobs-careers-13925
311222003589.0,Assistant Medical Superintendent,Jaipur Golden Hospital,1-6 Yrs,Not disclosed,New Delhi(Rohini),4.6,46 Reviews,MEDICAL ADMINISTRATION,4 Days Ago,https://www.naukri.com/job-listings-assistant-medical-superintendent-jaipur-golden-hospital-new-delhi-1-to-6-years-311222003589,https://www.naukri.com/jaipur-golden-hospital-jobs-careers-216339
20123501048.0,Development Officer,Ashoka Trust for Research in Ecology and the Environment,1-3 Yrs,Not disclosed,Bangalore/Bengaluru,4.4,8 Reviews,"Research Director,Organizational development,Consulting,Director,Equity,Research,Management,Fund raising",5 Days Ago,https://www.naukri.com/job-listings-development-officer-ashoka-trust-for-research-in-ecology-and-the-environment-bangalore-bengaluru-1-to-3-years-020123501048,https://www.naukri.com/ashoka-trust-for-research-in-ecology-and-the-envir-onment-jobs-careers-123592257
70123004888.0,Openings For Technical support,Movate Technologies,,"2,00,000 - 2,25,000 PA.",,3.7,1156 Reviews,"Customer Support,Technical Support,International Voice Process,night shift,international calling,Customer Service,Technical Skills,Voice Process",Walk-in1 Day Ago,https://www.naukri.com/job-listings-openings-for-technical-support-movate-technologies-chennai-0-to-0-years-070123004888,https://www.naukri.com/movate-technologies-jobs-careers-359
311222002182.0,Digital Marketing Specialist | 99acres.com,Info Edge,2-6 Yrs,Not disclosed,"Noida, Greater Noida, Delhi / NCR",4.0,1750 Reviews,"Facebook Ads,digital marketing,campaign management,Google Ads,Facebook Campaign,optimization techniques,facebook ads manager,remarketing",8 Days Ago,https://www.naukri.com/job-listings-digital-marketing-specialist-99acres-com-info-edge-noida-greater-noida-delhi-ncr-2-to-6-years-311222002182,https://www.naukri.com/info-edge-jobs-careers-1407
40123011555.0,Administrative Assistant -Hyderabad,Trigent Software,3-5 Yrs,"6,00,000 - 6,50,000 PA.",Bangalore/Bengaluru(Bellandur),3.7,274 Reviews,"Excellent Verbal And Written Communication Skills,advance excel,Travel Management,Vendor Management,Calendar Management,Communication,customer service,verbal",3 Days Ago,https://www.naukri.com/job-listings-administrative-assistant-hyderabad-trigent-software-bangalore-bengaluru-3-to-5-years-040123011555,https://www.naukri.com/trigent-jobs-careers-166616
120422000992.0,Sales Manager || WFH || US- MNC,Esp Safety,3-8 Yrs,"6,00,000 - 9,00,000 PA.","Hybrid - Delhi / NCR, Mumbai (All Areas)",3.9,29 Reviews,"Target Achievement,Communication Skills,Presentation Skills,Government Projects,Government Sales,sales target,sales visit,Client Handling",2 Days Ago,https://www.naukri.com/job-listings-sales-manager-wfh-us-mnc-esp-safety-delhi-ncr-mumbai-all-areas-3-to-8-years-120422000992,https://www.naukri.com/esp-safety-jobs-careers-3741048
10123001564.0,Centre Sales Representative,BYJUS,0-5 Yrs,"4,00,000 - 8,50,000 PA.",Ahmednagar,3.5,12801 Reviews,"Communication Skills,Convincing Power,sales,Negotiation,Cold Calling",6 Days Ago,https://www.naukri.com/job-listings-centre-sales-representative-byjus-ahmednagar-0-to-5-years-010123001564,https://www.naukri.com/byjus-jobs-careers-1026222
71222611501.0,Territory Sales Manager-Agency | Life Insurance-Kargil,Lavya Associates,5-10 Yrs,"6,50,000 - 9,00,000 PA.",Kargil,,,"tied,agency channel,bfsi,agency,team handling,advisors,training,branch management",6 Days Ago,https://www.naukri.com/job-listings-territory-sales-manager-agency-life-insurance-kargil-lavya-associates-kargil-5-to-10-years-071222611501,https://www.naukri.com/lavya-associates-hr-services-jobs-careers-932996
20123500414.0,Dot Net Developer,job Store Consulting,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,4.0,5 Reviews,"Angular,MVC,C#,SQL DB,IT support,.Net,SQL,Recruitment",5 Days Ago,https://www.naukri.com/job-listings-dot-net-developer-store-consulting-hyderabad-secunderabad-3-to-5-years-020123500414,https://www.naukri.com/job-store-consulting-jobs-careers-4077572
60123005951.0,Back Office Executive,Wilqo Career Solution,0-1 Yrs,"1,50,000 - 2,75,000 PA.",Kolkata,,,"Back Office,Excel,Accounting,Computer,Back Office Operations,English Typing,Data Entry,MS Office",2 Days Ago,https://www.naukri.com/job-listings-back-office-executive-wilqo-career-solution-kolkata-0-to-1-years-060123005951,https://www.naukri.com/wilqo-career-solution-jobs-careers-6504166
50123501588.0,Information Security Specialist,Deutsche Bank,9-12 Yrs,Not disclosed,Pune,4.2,2091 Reviews,"Business process,Change management,PMP,Business analysis,Project management,Information security,MS Office,microsoft",2 Days Ago,https://www.naukri.com/job-listings-information-security-specialist-deutsche-bank-pune-9-to-12-years-050123501588,https://www.naukri.com/deutsche-bank-jobs-careers-39012
301222003328.0,Senior Engineer,Jaguar Land Rover Technology And Business Services India,0-0 Yrs,"50,000 PA.","India, Bangalore/Bengaluru",3.9,135 Reviews,Engineering,9 Days Ago,https://www.naukri.com/job-listings-senior-engineer-jaguar-land-rover-technology-and-business-services-india-private-limited-bangalore-bengaluru-india-0-to-0-years-301222003328,https://www.naukri.com/jaguar-land-rover-technology-and-business-services-india-jobs-careers-123578827
291021008898.0,"Medical Coding Job-Microbiology, Biomedical, Biotech,Biochemistry Grad",Iskills Solutions,0-2 Yrs,"2,50,000 - 4,00,000 PA.","Temp. WFH - Madurai, Chennai, Erode",,,"nursing,biotechnology,pharmacist,Medical Coder,biomedical engineer,Medical Coding,staff nurse,Anesthesia",5 Days Ago,https://www.naukri.com/job-listings-medical-coding-microbiology-biomedical-biotech-biochemistry-grad-iskills-solutions-madurai-chennai-erode-0-to-2-years-291021008898,https://www.naukri.com/iskills-solutions-jobs-careers-1962476
60123500783.0,Business Development Specialist,Vaptech,3-4 Yrs,Not disclosed,Kolkata,,,"Digital Marketing,analytical,BPO,Hospitality,PPC,Media marketing,Social media,Web development",1 Day Ago,https://www.naukri.com/job-listings-business-development-specialist-vaptech-kolkata-3-to-4-years-060123500783,https://www.naukri.com/vaptech-jobs-careers-2933186
60123009874.0,Urgent Hiring For Sales Manager,Aditi Tracking Support Pvt Ltd.,2-5 Yrs,"2,50,000 - 5,00,000 PA.","Ahmedabad, Rajkot",3.3,11 Reviews,"Field Sales Management,Direct Sales,Field Sales,B2B Sales,Sales Executive Activities,communication,B2B,B2B Business Development",2 Days Ago,https://www.naukri.com/job-listings-urgent-hiring-for-sales-manager-aditi-tracking-support-pvt-ltd-ahmedabad-rajkot-2-to-5-years-060123009874,https://www.naukri.com/aditi-tracking-support-jobs-careers-1005580
30123500053.0,Sr. Civil Supervisor,Mycityband,7-10 Yrs,Not disclosed,Dahej,,,"Civil Supervisor,Civil",5 Days Ago,https://www.naukri.com/job-listings-sr-civil-supervisor-mycityband-dahej-7-to-10-years-030123500053,https://www.naukri.com/mycityband-jobs-careers-3323148
60123006615.0,.Net Fullstack Developer,Citiustech,3-8 Yrs,"7,00,000 - 17,00,000 PA.","Hybrid - Pune, Bangalore/Bengaluru, Mumbai (All Areas)",4.0,742 Reviews,"c#,.net core,javascript,Microservices,Angular,CSS,Asp Net,ASP NET MVC",2 Days Ago,https://www.naukri.com/job-listings-net-fullstack-developer-citiustech-pune-bangalore-bengaluru-mumbai-all-areas-3-to-8-years-060123006615,https://www.naukri.com/citiustech-jobs-careers-142075
290922003956.0,International BPO / MNC / Amex / Barclays / Inbound,Top Bpo,1-4 Yrs,"3,00,000 - 4,00,000 PA.","Noida, New Delhi",5.0,5 Reviews,"voice,BPO,call centre,mnc,Inbound,International Call Center,hcl,Customer Support",1 Day Ago,https://www.naukri.com/job-listings-international-bpo-mnc-amex-barclays-inbound-top-bpo-noida-new-delhi-1-to-4-years-290922003956,https://www.naukri.com/shavsi-global-services-jobs-careers-3998352
271222005611.0,Customer Service Associate,Tech Mahindra,0-2 Yrs,"2,50,000 - 3,50,000 PA.","Temp. WFH - Noida, Kolkata, New Delhi, Hyderabad/Secunderabad, Pune, Jamshedpur, Delhi / NCR, Bangalore/Bengaluru, Mumbai (All Areas)",3.7,21440 Reviews,"Bengali,International BPO,BPO,Customer Service,Non Voice Process,English Language,Annotation",10 Days Ago,https://www.naukri.com/job-listings-customer-service-associate-tech-mahindra-noida-kolkata-new-delhi-hyderabad-secunderabad-pune-jamshedpur-delhi-ncr-bangalore-bengaluru-mumbai-all-areas-0-to-2-years-271222005611,https://www.naukri.com/tech-mahindra-jobs-careers-1066
30123004951.0,Urgent Hiring Floor Manager- Reliance Jewels-Bhopal,Reliance Retail,3-4 Yrs,"3,00,000 - 5,00,000 PA.",Bhopal,4.1,16285 Reviews,"Customer Service,Sales,People Management,Floor Management,Interpersonal Skills,Communication Skills",5 Days Ago,https://www.naukri.com/job-listings-urgent-hiring-floor-manager-reliance-jewels-bhopal-reliance-retail-bhopal-3-to-4-years-030123004951,https://www.naukri.com/reliance-retail-jobs-careers-6283142
50123011646.0,Stantec Pune hiring Mechanical Designer Fresher- Water,Stantec,0-1 Yrs,"1,50,000 - 4,00,000 PA.",Pune(Balewadi Phata),4.3,25 Reviews,"autocad,mechanical design",2 Days Ago,https://www.naukri.com/job-listings-stantec-pune-hiring-mechanical-designer-fresher-water-stantec-pune-0-to-1-years-050123011646,https://www.naukri.com/stantec-jobs-careers-3734380
210922005036.0,Mobile App Developer (Xamarin),Everydose Innovations,1-5 Yrs,Not disclosed,Pune,,,"Xamarin Forms,xamarin,Xamarin Development,rest,software development,mvvm,web services api,xml",5 Days Ago,https://www.naukri.com/job-listings-mobile-app-developer-xamarin-everydose-innovations-pune-1-to-5-years-210922005036,https://www.naukri.com/everydose-innovations-jobs-careers-6740217
50123912628.0,Purchase Executive,Callnet Placement Services,2-3 Yrs,"1,75,000 - 2,75,000 PA.",Vasai,,,"Negotiation,Material Management,Vendor Development,Purchase Management,Purchase Order",3 Days Ago,https://www.naukri.com/job-listings-purchase-executive-callnet-placement-services-vasai-2-to-3-years-050123912628,https://www.naukri.com/callnet-placement-services-jobs-careers-1453002
101122010469.0,Accountant,Hayat Placement Services,3-7 Yrs,"1,75,000 - 3,75,000 PA.",Kanpur,,,"Tally,Accountant",2 Days Ago,https://www.naukri.com/job-listings-accountant-hayat-placement-services-kanpur-3-to-7-years-101122010469,https://www.naukri.com/hayat-placement-services-jobs-careers-3459766
30123500173.0,Senior Software Engineer,Tieto,5-8 Yrs,Not disclosed,Pune,4.2,597 Reviews,"Interpersonal skills,Analytical,Agile,Application development,Visual Studio,Stored procedures,Unit testing,Capital market",4 Days Ago,https://www.naukri.com/job-listings-senior-software-engineer-tieto-software-technologies-pvt-ltd-pune-5-to-8-years-030123500173,https://www.naukri.com/tieto-jobs-careers-514645
161222003787.0,Hiring For International Chat Process (Non voice process) - KPO / BPO,Demographic Hr Services,0-5 Yrs,"1,50,000 - 4,50,000 PA.","Noida, New Delhi, Gurgaon/Gurugram",,,"BPO,Non Voice Process,Email Process,Chat Process,Blended Process,Customer Service,International Call Center,US Proccess",Few Hours Ago,https://www.naukri.com/job-listings-hiring-for-international-chat-process-non-voice-process-kpo-bpo-demographic-hr-services-noida-new-delhi-gurgaon-gurugram-0-to-5-years-161222003787,https://www.naukri.com/demographic-hr-services-jobs-careers-3741534
40123913105.0,Windchill PDM Link Developer,Varite India Pvt. Ltd.,7-9 Yrs,Not disclosed,Hybrid - Hyderabad/Secunderabad,,,"Windchill PDMLink,PLM,software implementation,Test scripts,System design",3 Days Ago,https://www.naukri.com/job-listings-windchill-pdm-link-developer-varite-india-pvt-ltd-hyderabad-secunderabad-7-to-9-years-040123913105,https://www.naukri.com/varite-jobs-careers-82233
60123912526.0,ORACLE Professional,Infosys,5-7 Yrs,Not disclosed,Bangalore/Bengaluru,3.9,28172 Reviews,"ORACLE,Project management,software configuration",1 Day Ago,https://www.naukri.com/job-listings-oracle-professional-infosys-limited-bangalore-bengaluru-5-to-7-years-060123912526,https://www.naukri.com/infosys-jobs-careers-11244
